174	175	0.6852
175	173	0.6852
175	174	0.6852
175	175	1
176	176	1
177	30	0.6701
177	64	0.6686
177	177	1
177	178	0.8042
177	224	0.6368
178	30	0.6701
178	32	0.6692
178	64	0.6911
178	81	0.5778
178	177	0.8042
178	178	1
179	41	0.7044
179	66	0.6253
179	79	0.501
179	166	0.6103
179	179	1
180	4	0.6211
180	86	0.6086
180	88	0.6607
180	121	0.633
180	153	0.6039
180	180	1
180	238	0.6211
181	159	0.5736
181	181	1
182	48	0.665
182	54	0.693
182	182	1
182	217	0.6312
182	226	0.6638
183	183	1
184	41	0.6743
184	88	0.6446
184	184	1
184	249	0.6391
185	5	0.6182
185	60	0.6901
185	185	1
185	186	0.6909
185	211	0.6532
185	219	0.6645
185	222	0.6847
186	185	0.6909
186	186	1
187	187	1
187	188	0.7828
187	189	0.7828
187	190	0.7828
188	187	0.7828
188	188	1
188	189	0.7828
188	190	0.7828
189	187	0.7828
189	188	0.7828
189	189	1
189	190	0.7828
190	187	0.7828
190	188	0.7828
190	189	0.7828
190	190	1
191	63	0.6146
191	122	0.71
191	126	0.71
191	135	0.71
191	191	1
191	192	0.7825
191	193	0.7351
191	205	0.71
192	63	0.6146
192	102	0.6602
192	113	0.72
192	122	0.7748
192	126	0.7748
192	135	0.71
192	186	0.6644
192	187	0.7429
192	188	0.7429
192	189	0.7429
192	190	0.7429
192	191	0.7825
192	192	1
192	193	0.7999
192	205	0.71
192	213	0.6509
193	191	0.7351
193	192	0.7999
193	193	1
194	97	0.6493
194	101	0.7257
194	194	1
194	195	0.6867
194	237	0.6694
195	194	0.6867
195	195	1
195	237	0.6694
196	196	1
197	37	0.743
197	38	0.6127
197	39	0.6053
197	40	0.6063
197	72	0.6494
197	84	0.6471
197	85	0.684
197	197	1
197	224	0.6386
198	198	1
199	199	1
200	200	1
201	201	1
201	202	0.7118
201	203	0.7051
201	204	0.7051
201	242	0.6111
202	201	0.7118
202	202	1
202	203	0.7244
202	204	0.7408
203	201	0.7051
203	202	0.7244
203	203	1
203	204	0.7244
204	201	0.7051
204	202	0.7408
204	203	0.7244
204	204	1
205	205	1
206	206	1
206	207	0.7608
206	208	0.7375
206	209	0.7375
207	68	0.6774
207	102	0.7519
207	167	0.6594
207	206	0.7608
207	207	1
207	208	0.7375
207	209	0.7375
208	68	0.6774
208	102	0.6318
208	167	0.6959
208	206	0.7375
208	207	0.7375
208	208	1
208	209	0.7375
209	68	0.6774
209	167	0.6594
209	206	0.7375
209	207	0.7375
209	208	0.7375
209	209	1
210	155	0.6225
210	210	1
211	40	0.6098
211	121	0.6284
211	127	0.6029
211	202	0.6363
211	204	0.6363
211	211	1
211	219	0.651
212	70	0.6169
212	162	0.6224
212	212	1
213	3	0.7096
213	213	1
214	162	0.6368
214	212	0.6305
214	214	1
215	47	0.6816
215	215	1
216	50	0.668
216	123	0.619
216	216	1
217	217	1
218	1	0.6587
218	34	0.6873
218	97	0.68
218	99	0.7411
218	100	0.7411
218	101	0.7158
218	124	0.6831
218	125	0.7159
218	136	0.6977
218	152	0.7084
218	160	0.6888
218	163	0.6591
218	166	0.5901
218	194	0.6962
218	195	0.6713
218	196	0.6259
218	218	1
218	223	0.5787
218	241	0.6456
219	121	0.6457
219	211	0.651
219	219	1
220	169	0.612
220	220	1
220	221	0.7222
221	66	0.6413
221	170	0.6028
221	220	0.7222
221	221	1
221	240	0.6362
222	88	0.7109
222	185	0.6847
222	222	1
223	223	1
224	35	0.6842
224	142	0.737
224	224	1
225	161	0.6544
225	225	1
225	240	0.6055
226	48	0.6594
226	54	0.6594
226	104	0.619
226	164	0.6714
226	165	0.693
226	182	0.6638
226	217	0.6556
226	226	1
227	227	1
227	228	0.6456
227	229	0.6651
228	71	0.5966
228	227	0.6456
228	228	1
228	229	0.6789
229	227	0.6651
229	228	0.6789
229	229	1
230	230	1
231	231	1
231	232	0.7768
231	233	0.7768
232	231	0.7768
232	232	1
232	233	0.7768
233	185	0.7213
233	219	0.6645
233	231	0.7768
233	232	0.7768
233	233	1
234	234	1
235	235	1
236	200	0.5734
236	236	1
237	70	0.6156
237	212	0.6404
237	214	0.6608
237	237	1
238	4	0.6903
238	51	0.6903
238	238	1
239	239	1
240	225	0.6055
240	239	0.6022
240	240	1
241	69	0.632
241	241	1
242	15	0.6073
242	155	0.614
242	242	1
243	6	0.6848
243	9	0.6669
243	61	0.6401
243	138	0.6378
243	147	0.5788
243	148	0.6481
243	149	0.6481
243	243	1
243	244	0.6302
244	72	0.6494
244	244	1
245	82	0.7891
245	83	0.7891
245	221	0.6573
245	245	1
246	246	1
247	247	1
248	67	0.7829
248	248	1
249	184	0.6391
249	249	1
250	250	1
